Employee _ID,Name,Department,Job _Role,Performance _Score,KPI _Score,Attendance ,Peer _Rating,Task_ Completion ,Work _Hours _Logged,Manager _Feedback,Training _Hours,Promotion _Eligibility
728620,Akarsh Sibal,Sales,Sales Executive,88,66.82,83.69,3.5,79.5,49,4,27,No
110266,Gatik Raj,HR,Employee Relations,94,84.04,99.9,3,99.43,37,4.7,7,Yes
475929,Hrishita Hans,Finance,Accountant,80,66.84,88.67,4.6,96.76,39,3.3,5,No
505768,Divyansh Kar,HR,Recruitment Specialist,98,65.61,94.81,4,82.76,54,4.4,22,Yes
973510,Mahika Garde,Sales,Sales Executive,61,86.2,84.51,3.1,73.93,40,4.3,10,No
633512,Misha Aurora,Sales,Account Manager,91,75.43,92.85,3.3,81.45,54,3.1,9,No
893822,Yuvraj  Bhatnagar,IT,Software Engineer,68,63.82,95.57,4.1,77.29,48,4.2,1,No
635822,Eshani Wable,Marketing,Marketing Executive,90,90.39,82.83,3.5,78.73,50,3.4,21,No
685244,Raghav Mangal,Marketing,SEO Specialist,87,94.7,81.39,3.7,91.71,37,3.6,24,No
739688,Samarth Sane,IT,Data Analyst,56,94.58,77.34,3.9,98.7,42,3.3,2,No
977658,Taran Joshi,IT,Software Engineer,79,81.93,76.77,3.1,87.04,38,4.1,18,No
609536,Zoya Korpal,Finance,Financial Analyst,82,68.04,78.54,4.7,94.19,48,4.8,22,No
100859,Damini Mallick,IT,Cybersecurity Specialist,55,81.07,89.76,4.9,96.02,53,3.4,8,No
743736,Urvi Agate,IT,Software Engineer,100,70.37,91.63,3,98.2,44,3,17,No
942569,Vritika Keer,HR,HR Manager,56,76.24,78.64,3.2,83.2,49,4.1,4,No
997078,Romil Kar,IT,Data Analyst,61,85.07,79.5,3.7,72.81,38,3.6,17,No
614925,Vihaan Srinivas,Marketing,SEO Specialist,71,67.58,93.06,4.7,88.58,37,4.2,29,No
376491,Kanav Deshpande,HR,Recruitment Specialist,65,74.32,97.36,4.1,88.35,36,3.2,8,No
377841,Anay Raja,HR,Recruitment Specialist,68,85.11,98.58,4,97.29,39,4.3,5,No
326517,Ira Yadav,Finance,Financial Analyst,66,87.39,95.55,3.2,74.86,50,4.3,6,No
187703,Nayantara Raman,Sales,Account Manager,95,80.35,96.99,4.2,86.43,42,4.8,16,Yes
433969,Yuvraj  Vaidya,Marketing,SEO Specialist,58,67.8,90.82,4.2,82.6,50,3.7,29,No
817420,Kavya Sawhney,Sales,Account Manager,67,62.75,99.63,4.5,90.65,47,4.8,16,No
969216,Neelofar Bala,Sales,Sales Executive,72,61.21,98.77,3.5,90.2,39,4.2,12,No
122337,Samar Bansal,Sales,Sales Executive,86,89.12,76.76,3.7,77.17,37,4.3,16,Yes
983126,Divit Mander,IT,Cybersecurity Specialist,74,79.37,82.6,3.7,96.58,52,4.8,27,No
927620,Aniruddh Badal,IT,Cybersecurity Specialist,60,90.12,93.43,4.9,73.24,42,3.5,3,No
322211,Misha Chokshi,Sales,Business Development,67,70.31,75.59,3.4,95.99,44,3.4,25,No
181316,Bhamini Lala,HR,HR Manager,82,61.57,94.54,4,73.06,36,3.5,1,No
809907,Anay Contractor,Marketing,SEO Specialist,50,61.13,89.04,4.2,77.93,51,3.4,23,No
982979,Jiya Saxena,Sales,Account Manager,92,74.71,83.5,3.1,75.43,41,3.3,5,No
204979,Myra Kamdar,Marketing,SEO Specialist,94,91.69,77.77,4.6,95.21,38,3.6,30,No
411007,Madhav Solanki,Finance,Auditor,77,93.36,88.43,4.2,89.89,55,4.6,9,No
653728,Madhup Khare,Marketing,SEO Specialist,71,80.87,76.87,3,97.45,42,5,27,No
482889,Shray Chana,Marketing,SEO Specialist,52,84.31,86.17,4.8,89.28,50,4.4,19,No
544759,Jiya Lal,Sales,Account Manager,50,74.67,91.94,3.1,97.42,50,4.9,11,No
928490,Gokul Lalla,IT,Cybersecurity Specialist,66,87.4,79.49,4.4,84.55,45,4.8,4,No
698482,Arnav Ben,Finance,Auditor,56,84.49,94.62,4.9,71.64,42,3.8,29,No
594971,Ojas Dasgupta,Marketing,Content Strategist,51,66.1,92.64,3.6,78.53,39,4.6,13,No
942316,Eva Bassi,IT,Data Analyst,79,92.07,75.22,3.1,86.94,37,3.9,30,No
781987,Azad Tara,Finance,Auditor,50,70,93.99,3.1,82.68,50,3.2,0,No
720143,Ivan Buch,Marketing,SEO Specialist,77,89.88,94.56,4.3,88.76,47,4.2,22,No
339439,Pari Goswami,Marketing,Marketing Executive,90,65.45,88.92,3.4,88.1,37,4,21,No
720446,Misha Bhavsar,Finance,Financial Analyst,82,81.31,82.34,4.6,96.88,35,4.3,14,No
962430,Misha Bajaj,Sales,Account Manager,91,67.54,96.61,3.4,75.28,55,3.7,22,No
395092,Nitara Gala,Marketing,Marketing Executive,97,78.17,96.63,3.2,92.53,45,3.7,3,No
567705,Drishya Jayaraman,Sales,Business Development,57,64.65,99.48,4.9,74.45,54,4.4,13,No
641399,Ira Bail,IT,Cybersecurity Specialist,93,89.38,98.74,3.3,74.24,53,3.5,22,No
130693,Faiyaz Taneja,HR,Employee Relations,88,74.46,86.9,4,71.17,37,4.6,27,Yes
182341,Bhamini Chada,Sales,Business Development,68,87.65,89.47,4.1,94.33,44,4.5,24,No
442755,Adira Krishna,Sales,Sales Executive,64,94.44,77.78,3.2,96.67,44,4.6,27,No
780068,Mahika Savant,HR,Employee Relations,84,77.33,99.73,3.1,85.11,46,3.6,11,No
592447,Tara Sundaram,Sales,Account Manager,75,66.16,88.27,4.6,98.35,52,3.7,10,No
213554,Adah Hayre,Sales,Sales Executive,69,77.89,82.46,3.9,73.9,45,4.4,18,No
403457,Inaaya  Dugar,HR,Recruitment Specialist,79,88.87,84.82,4,88.81,54,3.2,8,No
628262,Divyansh Raman,HR,HR Manager,70,82.41,84.05,3.7,72.49,37,4.4,26,No
437789,Kanav Sem,IT,Cybersecurity Specialist,83,94.3,98.36,4.1,82.88,48,3.2,6,No
734161,Badal Kata,Finance,Accountant,57,66.55,86.67,3.6,98.17,36,4.6,26,No
460858,Dishani Bhandari,Marketing,SEO Specialist,82,91.14,86.95,3.9,70.64,55,4.7,30,No
682181,Tushar Balasubramanian,Sales,Sales Executive,99,73.64,85.7,4.4,77.81,52,4.7,28,Yes
663221,Samar Sodhi,Finance,Auditor,95,89.72,94.9,3.8,70.33,38,3.4,16,No
646652,Anay Sen,Marketing,Marketing Executive,63,60.1,84.32,4.1,85.32,41,4.7,13,No
137653,Kismat Chander,HR,Recruitment Specialist,76,65.32,78.28,4.3,89.58,51,4.4,2,No
277652,Dishani Maharaj,Sales,Account Manager,61,76.54,84.32,4.4,82.34,50,3.1,18,No
114775,Riya Saini,Sales,Sales Executive,78,69.14,82.19,3.3,83.33,43,4.6,20,No
239240,Oorja Samra,Marketing,Marketing Executive,88,89.92,82.29,3.4,83.18,45,3.9,30,No
842471,Ishita Majumdar,IT,Data Analyst,68,89.57,78.41,3.4,74.69,36,3.1,24,No
253583,Nitara Kala,Sales,Sales Executive,100,80.61,92.72,3.7,89.41,37,4.2,25,Yes
306160,Ahana  Suresh,Sales,Account Manager,66,62.01,81.23,4.4,89.77,39,4.4,8,No
982686,Eshani Johal,HR,HR Manager,86,81.57,90.14,4.6,97.5,55,3.3,28,No
580910,Abram Mandal,IT,Cybersecurity Specialist,76,91.66,84.25,3.9,86.79,41,4,2,No
848391,Purab Rattan,Finance,Financial Analyst,98,90.93,87.96,3.5,70.73,51,3.2,10,No
758193,Nehmat Shanker,Finance,Accountant,70,88.83,89.5,3.3,86.52,44,4.4,23,No
307543,Shray Gulati,IT,Data Analyst,96,75.24,86.23,3.6,96.35,47,4.5,20,Yes
449953,Zara Lal,Finance,Auditor,77,84.43,84.91,4.3,99.78,48,3.4,11,No
377991,Anay Basak,Finance,Accountant,91,79.15,77.33,5,90.08,44,4.1,7,Yes
340028,Badal Bail,HR,HR Manager,98,69.35,87.25,4.6,97.82,53,4.3,12,Yes
421664,Romil Chawla,Marketing,Content Strategist,62,67.58,99.07,4.1,86.15,51,4.1,29,No
583390,Yuvaan Shan,Finance,Auditor,60,94.22,93.15,4.9,73.45,37,4,23,No
925356,Eva Sawhney,HR,HR Manager,70,81.02,86.16,3.8,99.98,48,4.9,13,No
660349,Ira Swaminathan,IT,Cybersecurity Specialist,93,70.5,89.18,3.6,97.98,38,4.6,24,Yes
691593,Ranbir Borde,HR,HR Manager,50,93.72,80.68,3.4,82.98,42,4.4,8,No
948647,Mannat Sani,Finance,Auditor,74,67.01,86.59,3.2,95.74,39,3.7,22,No
244588,Kimaya Datta,IT,Data Analyst,66,70.38,89.16,4.7,71.92,47,3.8,5,No
748570,Divit Devan,Sales,Account Manager,60,84.92,95.75,4.6,74.99,40,3.7,2,No
353447,Tarini Bala,Finance,Accountant,52,68.51,81.96,3.5,93.99,52,4.1,14,No
961445,Bhamini Khurana,Finance,Accountant,85,92.71,87.98,3.5,75.6,48,3.4,24,No
207255,Jayan Rama,Marketing,SEO Specialist,60,66.33,86.69,4.3,81.41,46,4.4,4,No
667411,Anahi Hegde,Sales,Business Development,97,87.15,97.19,3.1,88.91,49,3.1,3,No
111590,Saanvi Chowdhury,IT,Cybersecurity Specialist,86,74.67,81.41,4.8,74.64,50,4.4,22,Yes
561624,Anay Kapoor,Finance,Auditor,84,67.49,94.74,3,95.68,35,3.9,17,No
468320,Mishti Tiwari,IT,Data Analyst,53,79.26,98.44,3.4,77.59,43,4.8,29,No
494632,Mishti Vaidya,Finance,Financial Analyst,87,93.75,85.09,3.2,78.32,51,4.5,17,Yes
661554,Purab Kannan,Finance,Financial Analyst,67,87.04,96.52,4.8,97.09,37,3.6,12,No
628509,Advik Divan,HR,Recruitment Specialist,86,83.48,87.61,4.6,88.26,47,3.3,6,No
791456,Zaina Singhal,Sales,Account Manager,69,74.62,86.39,4.7,71.24,46,3.3,27,No
322870,Shanaya Agate,Finance,Accountant,62,62.07,87.49,4.1,71.65,44,3.4,20,No
953553,Yuvraj  Srivastava,Marketing,Content Strategist,55,60.04,85.41,3.6,84.5,37,4.6,1,No
312682,Riaan Sehgal,HR,Employee Relations,57,85.65,93.57,4,88.63,40,4.2,5,No
717604,Shaan Bera,HR,Recruitment Specialist,94,88.95,90.04,3.2,90.82,49,3,8,No
188376,Azad Sani,Finance,Accountant,88,76.28,94.44,3.3,87.49,41,4.1,16,Yes
439460,Nayantara Chauhan,IT,Software Engineer,53,75.85,86.86,3.5,75.37,45,4.6,28,No
876583,Nayantara Chaudry,Sales,Business Development,59,92.74,97,4,81.73,39,4,18,No
422978,Kaira Bhatia,IT,Software Engineer,95,63.3,93.66,4.8,70.13,49,3.4,5,No
984713,Zeeshan Grewal,Marketing,SEO Specialist,52,63.65,87.71,3.2,99.48,54,4.5,5,No
353323,Bhavin Bandi,HR,HR Manager,98,91.42,92.61,3.2,91.58,43,3.1,2,No
246390,Ojas Bir,Sales,Sales Executive,55,78.44,81.62,3.6,78.05,41,4.2,2,No
231085,Pihu Lal,HR,Recruitment Specialist,71,91.91,92.87,4.8,72.35,47,3.6,24,No
296819,Siya Dua,HR,Recruitment Specialist,86,73.38,92.04,3.9,76.39,36,4.3,10,Yes
446189,Shalv Hari,Finance,Accountant,54,94.84,91.16,3.4,83.55,44,3.7,9,No
421809,Parinaaz Suresh,Finance,Auditor,80,67.41,81.13,4.3,94.39,48,3.4,28,No
673079,Vaibhav Bava,Sales,Account Manager,88,60.17,88.86,4.8,87.77,40,3.1,3,No
489890,Taran Chandra,Finance,Auditor,85,82.12,88.29,4.1,96.26,37,3.5,14,No
823013,Ishita Setty,Finance,Accountant,66,93.95,87.18,3.2,84.22,39,3.7,1,No
559358,Miraya Verma,Sales,Sales Executive,60,91.87,92.3,4.8,98.71,50,4.4,24,No
275810,Zeeshan Vohra,HR,Employee Relations,75,87.99,98.81,3.3,70.14,51,3,28,No
323997,Hansh Buch,IT,Software Engineer,57,92.82,96.33,4.5,70.91,43,4.8,5,No
691011,Shanaya Virk,Marketing,Content Strategist,77,79.84,99.2,3.8,91.64,54,4.1,16,No
606387,Anya Seshadri,Marketing,SEO Specialist,63,73.29,97.31,3.1,70.12,44,5,9,No
821773,Romil Salvi,HR,Employee Relations,54,87.82,76.88,3,86.74,47,4.3,9,No
913327,Piya Ram,Finance,Auditor,84,68.46,94.63,3.7,95.43,42,4,11,No
305015,Devansh Kala,HR,Employee Relations,82,69.76,97.15,3.7,99.86,51,4.3,16,No
276470,Tushar Kakar,Finance,Financial Analyst,66,72.53,80.41,3,84.36,41,3.8,28,No
970750,Piya Tank,Finance,Accountant,51,94.95,91.14,4.6,96.4,38,4.9,18,No
275281,Mannat Dugar,HR,HR Manager,90,64.72,80.61,3.3,85.44,43,3.9,2,No
607031,Prisha Ramachandran,HR,Recruitment Specialist,50,61.07,93.73,3.2,71.35,40,4.3,23,No
327641,Akarsh Kara,HR,HR Manager,90,85.82,93.94,3.2,84.11,44,4.8,29,Yes
873000,Veer Joshi,Sales,Account Manager,91,94.11,92.96,3.2,87.76,47,4.7,1,Yes
783454,Divij Chawla,Sales,Sales Executive,94,64.36,87.57,4.6,81.11,47,4,2,No
768714,Drishya Deo,Finance,Accountant,53,92.64,81.34,4.9,97.8,51,3.1,4,No
283077,Alisha Varghese,Sales,Sales Executive,60,93.62,93.98,3.1,71.64,52,3.7,27,No
470019,Hansh Khanna,HR,Recruitment Specialist,54,78.54,76.36,3.3,90.71,39,3.2,30,No
104228,Rasha Ahuja,Finance,Auditor,83,68.52,76.73,3.8,93.33,47,4.5,9,No
109057,Nishith Garg,Sales,Sales Executive,62,91.18,88.57,4.6,74.44,44,4.6,25,No
215316,Biju Kalita,Marketing,Content Strategist,71,64.67,80.23,4.4,91.24,43,4,20,No
198933,Jayan Rege,Marketing,SEO Specialist,62,94.61,80.15,4.9,75.96,54,3.9,15,No
272238,Saksham Bal,HR,Recruitment Specialist,95,93.07,97.24,4.3,90.25,47,3.1,5,No
922221,Ahana  Bhatti,IT,Data Analyst,66,76.77,91.46,4.1,81.13,35,3.1,17,No
312405,Indrans Aurora,Sales,Account Manager,57,74.95,88.91,4.9,71.7,52,4.7,23,No
452560,Mamooty Raj,Sales,Account Manager,80,74.23,97.89,3,98.11,36,3.5,0,No
723752,Yuvraj  Dara,Sales,Business Development,62,68.43,79.91,4.7,83.45,55,3.1,8,No
909793,Taran Sawhney,HR,HR Manager,56,82.05,79.06,4.2,96.45,42,4.4,8,No
677659,Hrishita Agate,Sales,Business Development,65,87.51,99.62,3.1,73.03,36,3.4,26,No
471658,Seher Bhatnagar,Sales,Sales Executive,51,83.7,98.28,4.1,80.56,48,3.5,24,No
805154,Dhanush Sehgal,HR,HR Manager,51,80.02,76.12,3.1,74.34,42,3.4,13,No
668316,Neysa Tiwari,Marketing,SEO Specialist,90,68.05,83.57,3.2,80.21,44,3.8,4,No
286143,Pihu Korpal,Sales,Sales Executive,72,69.12,99.37,3.6,71.84,38,3.8,6,No
871816,Ishaan Saraf,Finance,Auditor,98,94.22,90.8,4.9,77,39,3.7,21,No
773337,Yashvi Khatri,Marketing,Content Strategist,53,86.74,81.96,4.6,79.01,49,4.3,2,No
557620,Mamooty Bora,Marketing,Content Strategist,98,81.35,88.36,3.2,77.18,55,4.1,16,Yes
248692,Inaaya  Luthra,HR,Employee Relations,77,61.7,80.54,4.8,90.62,47,3.3,5,No
966283,Aayush Bajaj,Finance,Auditor,51,72.53,91.71,4,91.79,54,4.3,0,No
709404,Emir Grewal,HR,HR Manager,84,82.02,95.42,3.1,85.13,37,3.8,10,No
908523,Pranay Boase,Finance,Accountant,98,90.8,90.24,4.8,90.32,51,3.7,4,No
762849,Divij Hora,HR,Recruitment Specialist,61,75.74,76.07,3.6,81.17,41,3.1,14,No
869639,Kismat Dutt,HR,HR Manager,86,71.88,80.1,3.4,72.98,48,3.1,17,No
529876,Kabir Sinha,IT,Software Engineer,68,70.6,98.71,4.3,80.2,36,4,27,No
919314,Jhanvi Kata,Finance,Accountant,87,88.53,96.58,4.8,85.6,37,4.2,12,Yes
816428,Neelofar Grover,HR,HR Manager,62,61.07,94.04,3.3,97.11,41,4.2,1,No
235934,Ivan Sami,HR,Recruitment Specialist,85,91.77,98.5,3.2,89.68,53,3.4,4,No
360984,Taimur Tripathi,Marketing,Marketing Executive,78,91.75,95.04,4.9,88.17,37,3.2,5,No
334951,Ira Chander,HR,Employee Relations,78,94.64,75.23,4.2,86.15,40,4.5,18,No
919704,Hazel Gulati,Sales,Sales Executive,84,80.01,87.86,3.2,84.84,35,4.2,18,No
929712,Ivan Bhakta,HR,HR Manager,96,67.45,93.32,4.4,97.62,35,3.3,3,No
981654,Siya Dewan,Finance,Financial Analyst,82,61.53,93.4,3.2,93.46,39,3.1,18,No
398951,Umang Sarraf,Sales,Sales Executive,54,70.46,78.49,3.2,87.65,37,4.2,26,No
209017,Shlok Mani,Sales,Account Manager,82,68.5,94.46,3,85.75,36,4.3,18,No
344490,Jayesh Ganesh,Sales,Sales Executive,60,78.76,90.27,4.9,96.56,48,4.3,11,No
965837,Reyansh Khosla,Sales,Sales Executive,96,73.13,94.2,4.7,95.65,47,3.3,24,No
634392,Samiha Chad,IT,Software Engineer,84,62.23,83.73,3.9,80.67,46,3.2,24,No
948126,Adah Seth,Finance,Auditor,94,75.82,76.75,4.2,77.62,45,3.6,25,No
727634,Siya Krish,IT,Cybersecurity Specialist,76,64.68,81.24,4.6,83.35,44,3.9,1,No
116608,Diya Khatri,Marketing,Content Strategist,63,86.6,84.14,4.2,73.4,46,4.5,16,No
966468,Hunar Bera,Sales,Account Manager,70,77.47,86.75,4.9,98.74,43,3.7,30,No
738068,Pihu Andra,Sales,Business Development,72,78.24,76.83,4.7,87.69,49,4.6,9,No
777491,Neysa Ravel,HR,HR Manager,61,94.97,81.64,4.5,72.46,43,3.2,18,No
574506,Charvi Zacharia,Sales,Sales Executive,94,66.46,82.94,3.6,73.18,55,3.3,26,No
543006,Elakshi Bava,IT,Cybersecurity Specialist,94,82.58,90.99,3.5,89.04,53,4.3,24,Yes
110506,Rasha Handa,Finance,Accountant,54,94.2,79.05,3.3,91.99,45,5,7,No
426947,Manjari Mane,Sales,Sales Executive,87,67.3,80.34,4,91.71,51,3.2,28,No
372013,Anahita Dave,IT,Cybersecurity Specialist,97,75.97,99.83,3.8,92.49,36,4.5,18,Yes
143610,Ranbir Arora,HR,HR Manager,96,87.4,91.54,4.1,91.52,51,3.5,9,No
620510,Pihu Dubey,IT,Software Engineer,69,91.23,84.8,4,87.55,44,4.8,16,No
461477,Miraya Reddy,Marketing,Marketing Executive,66,72.03,80.39,3.2,87.61,48,4.1,11,No
832202,Vritika Varty,Marketing,Content Strategist,76,71.73,95.51,4.4,93.52,39,4.5,29,No
310329,Myra Kashyap,Marketing,SEO Specialist,59,90.78,93.22,3.5,86.95,54,4.8,1,No
401619,Abram Sarraf,Finance,Accountant,60,93.16,80.04,4.4,88.62,37,4.3,23,No
773373,Chirag Rama,HR,Recruitment Specialist,88,84.68,87,4.5,98.13,46,5,29,Yes
934765,Devansh Soni,IT,Software Engineer,69,83.66,85.92,3.2,79.01,36,3.4,30,No
889121,Shlok Jhaveri,Marketing,SEO Specialist,94,70.94,92.85,3.3,80.37,41,4.3,13,Yes
692855,Taimur Sood,HR,HR Manager,80,81.84,78.52,3.7,98.64,42,3.7,10,No
446238,Ishaan Kuruvilla,HR,HR Manager,84,94.75,96.33,4.6,83.44,40,5,1,No
553383,Kimaya Konda,Marketing,Marketing Executive,76,65.61,80.42,3.7,82.49,53,4.6,13,No
899833,Elakshi Bal,IT,Data Analyst,78,86.3,87.67,4.7,74.02,52,3.8,13,No
996332,Kiara Bhakta,Marketing,Marketing Executive,52,67.15,90.89,3.1,73.87,44,3.2,6,No
482918,Jayesh Borah,HR,HR Manager,51,61.28,87.86,3.9,74.84,40,4.4,28,No
654461,Hiran Chad,HR,Employee Relations,75,72.74,95.54,3.2,97.52,54,4,30,No
337492,Mannat Bhasin,Sales,Account Manager,72,82.5,95.09,4.4,83.51,40,4.9,29,No
879309,Vanya Shetty,Marketing,Marketing Executive,72,94.57,83.48,5,88.4,50,3.8,9,No
496467,Biju Mann,IT,Software Engineer,60,76.13,97.81,3.1,99.14,55,3.3,24,No
120772,Sumer Subramaniam,Marketing,SEO Specialist,50,76.09,82.75,4,86.52,52,4.6,8,No
623296,Onkar Buch,Sales,Business Development,74,85.39,94.14,3.6,80.51,42,5,22,No
465476,Onkar Garde,IT,Cybersecurity Specialist,84,72.48,93.34,4.6,97.08,54,4.7,27,No
493072,Prisha Zachariah,IT,Data Analyst,58,89.56,88.98,3.2,97.88,36,4.8,21,No
363871,Nayantara Dash,Finance,Financial Analyst,63,74.71,87.98,4,80.94,50,3.8,14,No
505152,Priyansh Ravel,HR,HR Manager,52,93.21,77.55,4.5,86.92,53,4.1,23,No
934804,Jivin Shere,HR,Employee Relations,52,73.85,83.91,4.3,91.01,44,3.9,12,No
141745,Oorja Dhingra,Sales,Sales Executive,97,87.17,76.5,4.1,95.22,35,3.8,0,No
642899,Samiha Ramakrishnan,HR,Employee Relations,50,81.07,96.6,3,72.11,37,4.8,16,No
563624,Mahika Kapadia,IT,Data Analyst,65,87.85,91.27,3,93.68,35,5,26,No
414030,Kartik Dugal,Sales,Business Development,60,67.06,91.46,4.7,95.79,46,4.6,2,No
684976,Navya Doctor,Marketing,Marketing Executive,85,84.49,78.49,3.5,76.12,52,4.7,25,No
818902,Ryan Sarin,HR,Recruitment Specialist,69,90.64,90.12,4.8,84.67,39,4,18,No
122843,Mishti Cheema,HR,Recruitment Specialist,64,90.83,86.07,4.5,80.26,41,3.5,14,No
282449,Indrans Shroff,Sales,Account Manager,90,71.4,92.48,3.1,92.62,38,4.8,30,Yes
562245,Dhanuk Mann,HR,Employee Relations,56,71.25,92.42,3.7,97.08,49,3.9,3,No
472554,Kiara Bhatnagar,IT,Data Analyst,69,80.88,77.86,3.8,83.04,54,3.1,21,No
430701,Ishita Apte,Sales,Business Development,71,84.77,86.57,4.5,85.51,44,4.9,7,No
399176,Dhanuk Dora,Finance,Auditor,56,92.96,75.37,3.3,87.94,41,3.6,10,No
958515,Kanav Lalla,Marketing,Content Strategist,71,63.12,80.22,4.9,72.36,39,3.4,15,No
822018,Arnav Dugar,Sales,Business Development,70,64.72,78.56,4.1,77,46,3.8,30,No
885176,Raghav Goel,Sales,Business Development,80,84.3,92.18,3.8,90.27,37,3.3,1,No
173624,Anvi Chhabra,Marketing,SEO Specialist,88,82.02,86.89,5,75.05,43,4.3,8,Yes
560327,Inaaya  Kar,Finance,Financial Analyst,71,76.71,90.14,4.1,70.36,53,3.2,27,No
104550,Samarth Kaul,Marketing,SEO Specialist,62,71.81,96.76,3.9,91.44,55,3.5,29,No
363739,Eshani Sangha,Marketing,SEO Specialist,66,82.01,97.9,3.5,96.46,37,3.2,16,No
934744,Kanav Lala,Sales,Account Manager,74,74.45,96.25,4.3,76.97,44,5,4,No
957033,Zara Barad,HR,Recruitment Specialist,71,73.34,85.08,4.5,99.76,48,3.2,4,No
429345,Sara Banerjee,Marketing,Marketing Executive,86,72.62,92.03,4.4,91.17,45,4.3,2,Yes
604066,Ela Sagar,Marketing,Content Strategist,68,70.91,92,3.8,87.17,41,4.4,4,No
357988,Miraya Sodhi,Marketing,Marketing Executive,67,73.45,93.11,3.9,84.81,38,3.1,0,No
159745,Veer Rana,HR,HR Manager,83,75.01,77.21,3.5,97.16,45,3.6,30,No
947156,Reyansh Ahuja,Marketing,Content Strategist,87,94.14,90.17,3.5,94.6,52,3.3,16,No
779889,Nayantara Jain,IT,Data Analyst,70,73.69,96.31,3.2,85.89,51,4.5,22,No
140005,Mishti Dubey,HR,Recruitment Specialist,58,69.39,99.7,4,98.89,55,3.8,3,No
549263,Prerak Tara,HR,Recruitment Specialist,63,77.19,93.93,4.6,78.64,54,3.1,20,No
457901,Indrans Mahal,HR,HR Manager,85,90.38,95.15,3.7,88.12,46,3.8,1,No
999149,Heer Shetty,Marketing,Marketing Executive,55,60.39,80.35,3.9,85.58,38,3,15,No
327633,Sahil Saini,HR,HR Manager,82,61.89,82.87,4.7,84.84,46,4.3,10,No
390943,Hansh Soman,Sales,Business Development,88,87.93,78.49,4,93.17,45,4.8,30,Yes
441111,Taimur Sagar,Sales,Business Development,77,94.87,75.66,4.7,89.44,53,3.4,11,No
567830,Oorja Roy,HR,Employee Relations,85,78.2,93.07,4,82.87,37,4.4,20,No
565667,Dharmajan Chada,Finance,Auditor,82,62.79,82.25,4.7,96.93,36,3.8,9,No
156208,Yasmin Sami,Finance,Auditor,95,73.27,79.31,4.1,89.59,44,3.4,2,No
162214,Neysa Krish,HR,Employee Relations,51,75.59,82.59,4.9,89.44,42,4.7,4,No
539255,Nishith Kala,IT,Software Engineer,70,68.78,85.51,3.4,94.39,51,5,28,No
706041,Fateh Shankar,HR,Employee Relations,82,79.15,96.56,4.4,94.01,37,3.7,6,No
165289,Prerak Vora,IT,Software Engineer,72,65.41,91.2,3.2,92.48,42,4,7,No
824223,Kanav Bora,HR,HR Manager,82,65.04,87.7,4.8,71.87,42,3.2,10,No
396816,Rati Sachdev,Finance,Accountant,86,81.14,75.02,3.3,78.69,49,4.6,22,Yes
177295,Aaryahi Sant,HR,HR Manager,55,78.2,97.89,3.2,95.77,42,3.8,15,No
352571,Sara Johal,HR,Employee Relations,72,78.95,96.25,3.7,75.59,46,4.3,8,No
467576,Sumer Shenoy,Marketing,Marketing Executive,82,94.96,89.05,3,89.31,37,4.2,3,No
511363,Faiyaz Kota,IT,Cybersecurity Specialist,97,61.06,89.06,3.4,76.2,45,4.6,7,Yes
859394,Darshit Bajwa,IT,Cybersecurity Specialist,92,66.4,80.77,3.4,98.43,38,3.5,25,No
544360,Nakul Bandi,HR,Recruitment Specialist,71,91.8,87.73,3.6,95.08,45,3.8,10,No
302988,Piya Acharya,Sales,Account Manager,92,90.44,83.08,4.7,83.74,50,4,5,No
418965,Hridaan Goel,Finance,Financial Analyst,66,82.16,84.76,4.3,77.17,49,4.3,24,No
614942,Sahil Varkey,Marketing,Content Strategist,70,65.59,78.5,4.9,76.63,55,4.7,9,No
846672,Dishani Master,IT,Cybersecurity Specialist,72,67.23,79.07,4.8,91.81,44,4.8,25,No
315653,Biju Bajwa,Marketing,Marketing Executive,85,84.74,81.74,3.9,96.61,44,4.8,2,No
348440,Aarush Gaba,IT,Data Analyst,90,94.38,88.11,5,71.22,43,3.9,16,No
739134,Neysa Saran,Sales,Business Development,76,86.91,89.09,4.4,85.06,47,3.7,7,No
916644,Vedika Magar,Finance,Auditor,96,92.01,93.45,3.2,83.94,35,4.1,22,Yes
239365,Siya Kamdar,Sales,Business Development,82,82.92,79.98,3.1,72,46,3.5,2,No
398715,Priyansh Gour,Sales,Business Development,77,73.88,88.92,3.5,80.07,53,3.2,11,No
645694,Vardaniya Anand,HR,Employee Relations,91,68.28,91.04,4.6,90.34,37,4.1,17,Yes
746195,Tanya Mall,Finance,Auditor,50,65.01,95.72,3.7,85.45,41,4,11,No
405980,Yuvraj  Magar,Marketing,Content Strategist,91,81.75,89.88,3.5,86.72,47,3.2,23,No
914782,Raghav Verma,Sales,Sales Executive,75,90.27,75.06,3.8,86.41,50,3.4,28,No
731859,Lavanya Sachdeva,Finance,Financial Analyst,52,65.68,80.59,3.1,98.15,54,4.3,1,No
446248,Jayesh Gola,HR,Recruitment Specialist,93,84.95,88.96,3.1,84.33,36,3.9,8,No
259747,Riaan Baria,Marketing,SEO Specialist,80,70.63,81.23,4.5,80.16,48,4,25,No
743103,Hunar Kurian,IT,Software Engineer,91,70.03,77.74,3.5,90.92,40,3.5,5,No
